customer_id,full_name,date_of_birth,city,state,occupation,kyc_status,risk_category,created_timestamp
CUST00618,Ronith Setty,1975-02-27,Kumbakonam,Karnataka,Government Employee,VERIFIED,HIGH,2026-05-22 13:44:06.487267
CUST00619,Chatresh Pandya,1974-11-21,Allahabad,Tripura,Government Employee,PENDING,LOW,2026-05-22 13:44:06.487296
CUST00620,Luke Salvi,1966-11-30,Shahjahanpur,Haryana,Teacher,PENDING,LOW,2026-05-22 13:44:06.487320
CUST00621,Adweta Kale,1951-04-30,Alappuzha,Manipur,Government Employee,PENDING,HIGH,2026-05-22 13:44:06.487347
CUST00622,Urvi Swamy,1994-07-23,Vellore,Tripura,Government Employee,VERIFIED,HIGH,2026-05-22 13:44:06.487370
CUST00623,Rayaan Sanghvi,2000-05-12,Maheshtala,Himachal Pradesh,Business,REJECTED,LOW,2026-05-22 13:44:06.487392
CUST00624,Qabil Mishra,1993-12-04,Nizamabad,Karnataka,Government Employee,REJECTED,MEDIUM,2026-05-22 13:44:06.487413
CUST00625,Janani Mishra,1965-02-23,Alappuzha,Haryana,Government Employee,VERIFIED,LOW,2026-05-22 13:44:06.487443
CUST00626,Chasmum More,2003-05-25,Ahmedabad,Telangana,Engineer,REJECTED,MEDIUM,2026-05-22 13:44:06.487467
CUST00627,Jackson Madan,1966-07-28,Unnao,Uttar Pradesh,Teacher,VERIFIED,MEDIUM,2026-05-22 13:44:06.487496
CUST00628,Luke Saraf,1972-05-01,Chapra,Uttar Pradesh,Doctor,PENDING,HIGH,2026-05-22 13:44:06.487519
CUST00629,Ekaraj Hayer,1961-08-21,Karawal Nagar,Goa,Engineer,VERIFIED,LOW,2026-05-22 13:44:06.487543
CUST00630,Xiti Borah,2004-10-06,Bhopal,Mizoram,Lawyer,REJECTED,LOW,2026-05-22 13:44:06.487566
CUST00631,Chaitaly Sami,1984-03-20,Silchar,Chhattisgarh,Business,REJECTED,HIGH,2026-05-22 13:44:06.487596
CUST00632,Om Sankar,1976-10-29,Nangloi Jat,Meghalaya,Teacher,VERIFIED,MEDIUM,2026-05-22 13:44:06.487620
CUST00633,Zilmil Natt,1970-09-30,Hyderabad,Tripura,Doctor,PENDING,HIGH,2026-05-22 13:44:06.487642
CUST00634,Forum Prakash,1976-03-20,Raipur,Odisha,Engineer,PENDING,HIGH,2026-05-22 13:44:06.487664
CUST00635,Dalbir Barad,1960-12-01,Chandigarh,Assam,Lawyer,REJECTED,HIGH,2026-05-22 13:44:06.487687
CUST00636,Qabil Naik,1967-10-15,Pune,Manipur,Lawyer,REJECTED,HIGH,2026-05-22 13:44:06.487715
CUST00637,Yadavi Pingle,1972-05-10,Tadipatri,Gujarat,Business,REJECTED,HIGH,2026-05-22 13:44:06.487739
CUST00638,Yachana Bala,2001-11-22,Nagercoil,Gujarat,Doctor,PENDING,LOW,2026-05-22 13:44:06.487762
CUST00639,Ijaya Yohannan,1992-01-29,Rajkot,Madhya Pradesh,Engineer,VERIFIED,MEDIUM,2026-05-22 13:44:06.487795
CUST00640,Saanvi Chander,1989-07-17,Udaipur,Chhattisgarh,Business,PENDING,MEDIUM,2026-05-22 13:44:06.487822
CUST00641,Anthony Prakash,1975-11-20,Gorakhpur,Andhra Pradesh,Engineer,PENDING,MEDIUM,2026-05-22 13:44:06.487845
CUST00642,Radha Chawla,1975-12-31,Agra,Tripura,Government Employee,VERIFIED,LOW,2026-05-22 13:44:06.487867
CUST00643,Brinda Ratti,1978-03-17,Hazaribagh,Nagaland,Government Employee,VERIFIED,HIGH,2026-05-22 13:44:06.487890
CUST00644,Madhav Dar,2002-12-21,Silchar,Telangana,Doctor,REJECTED,LOW,2026-05-22 13:44:06.487912
CUST00645,Barkha Dayal,1993-05-27,Gurgaon,Andhra Pradesh,Doctor,REJECTED,LOW,2026-05-22 13:44:06.487935
CUST00646,Mekhala Mani,1993-12-23,Asansol,Haryana,Lawyer,PENDING,HIGH,2026-05-22 13:44:06.487957
CUST00647,Vivaan Cheema,1996-05-13,Guntakal,Karnataka,Doctor,REJECTED,LOW,2026-05-22 13:44:06.487980
CUST00648,Manan Agate,2004-12-02,Medininagar,Gujarat,Teacher,REJECTED,MEDIUM,2026-05-22 13:44:06.488004
CUST00649,Ishwar Keer,1972-06-20,Jalandhar,Uttar Pradesh,Government Employee,VERIFIED,HIGH,2026-05-22 13:44:06.488027
CUST00650,Anmol Palan,1976-06-30,Gorakhpur,Gujarat,Doctor,PENDING,MEDIUM,2026-05-22 13:44:06.488050
CUST00651,Avni Chadha,2001-02-11,Hubli–Dharwad,Mizoram,Government Employee,PENDING,HIGH,2026-05-22 13:44:06.488077
CUST00652,Manya Tripathi,1983-03-24,Lucknow,Goa,Government Employee,PENDING,LOW,2026-05-22 13:44:06.488094
CUST00653,Anita Rajagopalan,1965-12-17,Karaikudi,Andhra Pradesh,Engineer,VERIFIED,HIGH,2026-05-22 13:44:06.488111
CUST00654,Chandani Chakrabarti,1976-06-22,Gangtok,Arunachal Pradesh,Doctor,PENDING,HIGH,2026-05-22 13:44:06.488127
CUST00655,Vinaya Mutti,1978-05-30,Pimpri-Chinchwad,Haryana,Lawyer,REJECTED,MEDIUM,2026-05-22 13:44:06.488145
CUST00656,Ati Samra,1979-12-30,Srikakulam,Punjab,Engineer,VERIFIED,LOW,2026-05-22 13:44:06.488162
CUST00657,Adweta Bali,1967-07-02,Mathura,Karnataka,Government Employee,REJECTED,MEDIUM,2026-05-22 13:44:06.488183
CUST00658,Lopa Dey,1951-06-16,Jalna,Karnataka,Government Employee,PENDING,HIGH,2026-05-22 13:44:06.488200
CUST00659,Zinal Bhatnagar,1966-08-06,Anantapuram,Uttar Pradesh,Doctor,REJECTED,LOW,2026-05-22 13:44:06.488218
CUST00660,Shivansh Lata,1967-02-20,Muzaffarpur,Bihar,Teacher,PENDING,MEDIUM,2026-05-22 13:44:06.488236
CUST00661,Riya Dhillon,1998-11-22,Amaravati,Andhra Pradesh,Business,VERIFIED,LOW,2026-05-22 13:44:06.488253
CUST00662,Ishani Radhakrishnan,1979-01-29,Jehanabad,Kerala,Teacher,PENDING,LOW,2026-05-22 13:44:06.488270
CUST00663,Lakshmi Choudhry,1984-09-16,Baranagar,Chhattisgarh,Business,PENDING,MEDIUM,2026-05-22 13:44:06.488286
CUST00664,Widisha Mukherjee,1985-04-10,Sirsa,Nagaland,Business,PENDING,LOW,2026-05-22 13:44:06.488303
CUST00665,Chanakya Bala,1980-02-23,Alwar,Goa,Government Employee,VERIFIED,MEDIUM,2026-05-22 13:44:06.488322
CUST00666,Jacob Mahal,1992-10-02,Patiala,Maharashtra,Business,PENDING,HIGH,2026-05-22 13:44:06.488339
CUST00667,Chakradhar Dasgupta,2006-03-24,Gandhinagar,Karnataka,Doctor,REJECTED,MEDIUM,2026-05-22 13:44:06.488357
CUST00668,Ethan Edwin,1981-01-22,Meerut,Bihar,Government Employee,PENDING,HIGH,2026-05-22 13:44:06.488374
CUST00669,Eiravati Venkatesh,1985-02-24,Faridabad,Nagaland,Teacher,VERIFIED,LOW,2026-05-22 13:44:06.488391
CUST00670,Tanvi Tailor,1967-06-23,Ujjain,Maharashtra,Teacher,REJECTED,HIGH,2026-05-22 13:44:06.488409
CUST00671,Chanakya Lanka,1959-04-25,Jammu,Meghalaya,Engineer,VERIFIED,HIGH,2026-05-22 13:44:06.488426
CUST00672,Mugdha Kapadia,1982-12-21,Thiruvananthapuram,Kerala,Doctor,VERIFIED,LOW,2026-05-22 13:44:06.488490
CUST00673,Wriddhish Chad,1957-12-22,Lucknow,Sikkim,Doctor,VERIFIED,LOW,2026-05-22 13:44:06.488534
CUST00674,Nikita Choudhry,1961-03-23,Dewas,Jharkhand,Lawyer,REJECTED,MEDIUM,2026-05-22 13:44:06.488559
CUST00675,Maanav Dar,1984-12-15,Vijayawada,Sikkim,Lawyer,VERIFIED,HIGH,2026-05-22 13:44:06.488616
CUST00676,Aarnav Zacharia,1964-06-03,Bihar Sharif,Kerala,Lawyer,VERIFIED,LOW,2026-05-22 13:44:06.488637
CUST00677,Sathvik Chokshi,1989-07-26,Sangli-Miraj & Kupwad,Goa,Government Employee,REJECTED,LOW,2026-05-22 13:44:06.488658
CUST00678,Ekanta Sengupta,1991-02-12,Alappuzha,Uttar Pradesh,Government Employee,VERIFIED,HIGH,2026-05-22 13:44:06.488676
CUST00679,Reva Keer,1969-07-16,Ichalkaranji,Nagaland,Government Employee,PENDING,LOW,2026-05-22 13:44:06.488698
CUST00680,Charles Handa,1971-05-18,Kishanganj,Tripura,Business,PENDING,MEDIUM,2026-05-22 13:44:06.488716
CUST00681,Niharika Chokshi,1967-08-07,Ranchi,Manipur,Teacher,PENDING,LOW,2026-05-22 13:44:06.488734
CUST00682,Matthew Upadhyay,1974-12-30,Secunderabad,Nagaland,Doctor,REJECTED,LOW,2026-05-22 13:44:06.488752
CUST00683,Adweta Naik,2002-10-29,Mehsana,Nagaland,Lawyer,REJECTED,HIGH,2026-05-22 13:44:06.488772
CUST00684,Imaran Bahl,1962-05-15,Thoothukudi,Haryana,Doctor,PENDING,HIGH,2026-05-22 13:44:06.488791
CUST00685,Upasna Dasgupta,2005-03-09,Srinagar,Arunachal Pradesh,Business,PENDING,MEDIUM,2026-05-22 13:44:06.488816
CUST00686,Noah Baral,1980-10-25,Bhimavaram,Haryana,Doctor,REJECTED,LOW,2026-05-22 13:44:06.488839
CUST00687,Tanay Ram,1991-07-22,Bhalswa Jahangir Pur,Uttarakhand,Government Employee,PENDING,MEDIUM,2026-05-22 13:44:06.488863
CUST00688,Harinakshi Bhakta,1974-09-12,Sasaram,Karnataka,Business,REJECTED,MEDIUM,2026-05-22 13:44:06.488886
CUST00689,Dakshesh Gara,2000-01-31,Yamunanagar,Telangana,Government Employee,VERIFIED,LOW,2026-05-22 13:44:06.488910
CUST00690,Saumya Chand,1993-07-07,Amaravati,Andhra Pradesh,Government Employee,PENDING,MEDIUM,2026-05-22 13:44:06.488934
CUST00691,Chatura More,1979-07-02,Saharanpur,Chhattisgarh,Government Employee,VERIFIED,LOW,2026-05-22 13:44:06.488957
CUST00692,Faqid Bhardwaj,1967-11-22,Sirsa,Kerala,Doctor,REJECTED,MEDIUM,2026-05-22 13:44:06.488983
CUST00693,Dayamai Tata,1965-03-16,Amroha,Andhra Pradesh,Engineer,VERIFIED,LOW,2026-05-22 13:44:06.489007
CUST00694,Lajita Nagarajan,1988-05-04,Mira-Bhayandar,Andhra Pradesh,Doctor,PENDING,HIGH,2026-05-22 13:44:06.489037
CUST00695,Champak Bath,1960-03-24,Srinagar,Nagaland,Business,REJECTED,HIGH,2026-05-22 13:44:06.489063
CUST00696,Jagdish Khanna,1976-01-20,Pali,Madhya Pradesh,Doctor,REJECTED,LOW,2026-05-22 13:44:06.489087
CUST00697,Ekta Bandi,1998-07-03,Anand,Mizoram,Lawyer,REJECTED,HIGH,2026-05-22 13:44:06.489110
CUST00698,Chaitanya Keer,1970-12-15,Tadipatri,Nagaland,Teacher,PENDING,HIGH,2026-05-22 13:44:06.489135
CUST00699,Charita Dalal,1963-11-19,Vadodara,Karnataka,Business,PENDING,HIGH,2026-05-22 13:44:06.489162
CUST00700,Frado Mandal,1998-05-20,Amaravati,Telangana,Teacher,VERIFIED,HIGH,2026-05-22 13:44:06.489186
CUST00701,Zaitra Pandit,1956-06-04,Gorakhpur,Tripura,Business,VERIFIED,LOW,2026-05-22 13:44:06.489212
CUST00702,Bhavya Subramanian,1959-07-18,Ramgarh,Karnataka,Business,VERIFIED,MEDIUM,2026-05-22 13:44:06.489236
CUST00703,Mason Khurana,1961-06-10,Gopalpur,Himachal Pradesh,Government Employee,REJECTED,HIGH,2026-05-22 13:44:06.489264
CUST00704,Guneet Bhagat,1977-07-25,Hubli–Dharwad,Rajasthan,Doctor,PENDING,HIGH,2026-05-22 13:44:06.489288
CUST00705,Ayushman Kuruvilla,1968-06-20,Chennai,Odisha,Teacher,VERIFIED,MEDIUM,2026-05-22 13:44:06.489313
CUST00706,Avni Soman,1963-07-14,Giridih,Kerala,Lawyer,PENDING,HIGH,2026-05-22 13:44:06.489337
CUST00707,Kashvi Sibal,1992-11-09,Kakinada,Bihar,Teacher,VERIFIED,HIGH,2026-05-22 13:44:06.489366
CUST00708,Aarini Anand,1989-04-30,Panvel,Odisha,Business,PENDING,MEDIUM,2026-05-22 13:44:06.489427
CUST00709,Reyansh Chacko,1970-10-14,Anantapur,Haryana,Teacher,PENDING,MEDIUM,2026-05-22 13:44:06.489452
CUST00710,Chandani Barad,1952-04-29,Singrauli,Meghalaya,Business,VERIFIED,HIGH,2026-05-22 13:44:06.489476
CUST00711,Upasna Vig,1982-02-17,Mirzapur,Bihar,Doctor,REJECTED,MEDIUM,2026-05-22 13:44:06.489500
CUST00712,Laksh Thakkar,1964-06-22,Hazaribagh,Meghalaya,Engineer,REJECTED,LOW,2026-05-22 13:44:06.489528
CUST00713,Laksh Parmer,1991-02-07,Hajipur,Bihar,Engineer,PENDING,MEDIUM,2026-05-22 13:44:06.489551
CUST00714,Aahana Hayre,1954-09-09,Moradabad,Meghalaya,Teacher,PENDING,MEDIUM,2026-05-22 13:44:06.489574
CUST00715,Vrinda Dua,1993-11-20,Karaikudi,Arunachal Pradesh,Doctor,VERIFIED,HIGH,2026-05-22 13:44:06.489598
CUST00716,Nikita Pal,1993-10-10,Chandrapur,West Bengal,Business,VERIFIED,HIGH,2026-05-22 13:44:06.489621
CUST00717,Vinaya Patla,1990-08-25,Miryalaguda,Nagaland,Lawyer,PENDING,LOW,2026-05-22 13:44:06.489712
CUST00718,Thomas Chahal,1957-12-21,Guna,Himachal Pradesh,Teacher,PENDING,MEDIUM,2026-05-22 13:44:06.489749
CUST00719,Yashvi Gara,2000-11-14,Amroha,Meghalaya,Doctor,REJECTED,MEDIUM,2026-05-22 13:44:06.489774
CUST00720,Hiral Rastogi,1964-03-14,Proddatur,Uttar Pradesh,Lawyer,VERIFIED,LOW,2026-05-22 13:44:06.489799
CUST00721,Bhavya Ahluwalia,1980-09-06,Guntur,Jharkhand,Doctor,VERIFIED,LOW,2026-05-22 13:44:06.489824
CUST00722,Samar Sule,1968-09-19,Shivpuri,Gujarat,Teacher,PENDING,LOW,2026-05-22 13:44:06.489847
CUST00723,Ijaya Murthy,1998-01-11,New Delhi,Telangana,Lawyer,VERIFIED,LOW,2026-05-22 13:44:06.489871
CUST00724,Indali Palan,1976-11-07,Karimnagar,Tamil Nadu,Business,REJECTED,LOW,2026-05-22 13:44:06.489888
CUST00725,Aadhya Dayal,1963-05-02,Dewas,Nagaland,Government Employee,PENDING,MEDIUM,2026-05-22 13:44:06.489905
CUST00726,Ekiya Trivedi,1953-05-10,Madanapalle,Gujarat,Lawyer,VERIFIED,HIGH,2026-05-22 13:44:06.489925
CUST00727,Urvi Thaman,1961-04-15,Jamnagar,Tamil Nadu,Business,REJECTED,LOW,2026-05-22 13:44:06.489942
CUST00728,Sathvik Varty,2002-08-26,Ramagundam,Rajasthan,Government Employee,REJECTED,HIGH,2026-05-22 13:44:06.489958
CUST00729,Rushil Pathak,1955-05-13,Panvel,Haryana,Engineer,VERIFIED,MEDIUM,2026-05-22 13:44:06.489976
CUST00730,Jonathan Bir,2005-11-28,Bahraich,Rajasthan,Engineer,PENDING,HIGH,2026-05-22 13:44:06.489994
CUST00731,Naveen Gola,1971-08-17,Kalyan-Dombivli,Goa,Government Employee,PENDING,LOW,2026-05-22 13:44:06.490012
CUST00732,Nicholas Prakash,1977-06-20,Bhagalpur,Assam,Lawyer,VERIFIED,LOW,2026-05-22 13:44:06.490029
CUST00733,Hemani Sagar,1990-07-31,Junagadh,Andhra Pradesh,Engineer,VERIFIED,MEDIUM,2026-05-22 13:44:06.490069
CUST00734,Chandani Dara,1985-08-06,Vellore,Tripura,Government Employee,REJECTED,LOW,2026-05-22 13:44:06.490091
CUST00735,Indali Sami,1974-04-02,Kozhikode,Haryana,Engineer,PENDING,HIGH,2026-05-22 13:44:06.490109
CUST00736,Vaishnavi Talwar,1985-03-07,Vasai-Virar,Gujarat,Lawyer,REJECTED,MEDIUM,2026-05-22 13:44:06.490128
CUST00737,Vincent Kumer,1987-05-09,Varanasi,Uttar Pradesh,Engineer,VERIFIED,HIGH,2026-05-22 13:44:06.490146
CUST00738,Ekta Luthra,1950-06-01,Karnal,Arunachal Pradesh,Business,VERIFIED,MEDIUM,2026-05-22 13:44:06.490165
CUST00739,Tristan Shenoy,2005-08-27,Raurkela Industrial Township,Nagaland,Doctor,PENDING,HIGH,2026-05-22 13:44:06.490184
CUST00740,Quincy Gaba,1982-01-24,Alwar,Karnataka,Business,PENDING,MEDIUM,2026-05-22 13:44:06.490202
CUST00741,Yashica Bedi,1965-08-19,Uluberia,Sikkim,Lawyer,VERIFIED,MEDIUM,2026-05-22 13:44:06.490219
CUST00742,Rajeshri Radhakrishnan,1963-09-28,Kumbakonam,Odisha,Teacher,REJECTED,MEDIUM,2026-05-22 13:44:06.490237
CUST00743,Abhiram Kala,1975-04-02,Saharsa,Arunachal Pradesh,Engineer,PENDING,HIGH,2026-05-22 13:44:06.490255
CUST00744,Varsha Cherian,1990-04-10,Dhanbad,Uttarakhand,Business,VERIFIED,MEDIUM,2026-05-22 13:44:06.490272
CUST00745,Daniel Babu,1954-11-21,Jaunpur,Goa,Lawyer,VERIFIED,HIGH,2026-05-22 13:44:06.490288
CUST00746,Vritti Ramanathan,1999-03-08,Nandyal,Himachal Pradesh,Teacher,VERIFIED,LOW,2026-05-22 13:44:06.490305
CUST00747,Parth Gaba,1962-05-12,Dhanbad,Chhattisgarh,Doctor,REJECTED,MEDIUM,2026-05-22 13:44:06.490322
CUST00748,Neelima Seth,1994-11-02,Silchar,Jharkhand,Business,VERIFIED,MEDIUM,2026-05-22 13:44:06.490339
CUST00749,Hamsini Mitter,1987-11-21,Surat,Gujarat,Business,PENDING,HIGH,2026-05-22 13:44:06.490356
CUST00750,Aishani Reddy,1994-07-03,Shahjahanpur,Punjab,Lawyer,PENDING,MEDIUM,2026-05-22 13:44:06.490373
CUST00751,Rajata Mannan,1991-07-21,Begusarai,Telangana,Engineer,REJECTED,LOW,2026-05-22 13:44:06.490401
CUST00752,Tarak Tailor,1961-11-27,Bhiwandi,Jharkhand,Teacher,PENDING,LOW,2026-05-22 13:44:06.490455
CUST00753,Wazir Bajwa,1997-05-11,Tenali,Goa,Lawyer,REJECTED,MEDIUM,2026-05-22 13:44:06.490480
CUST00754,Frado Pandey,1969-05-15,Shahjahanpur,Meghalaya,Teacher,VERIFIED,LOW,2026-05-22 13:44:06.490499
CUST00755,Anvi Shenoy,1956-12-10,Surat,Tripura,Engineer,VERIFIED,MEDIUM,2026-05-22 13:44:06.490517
CUST00756,Vedhika Oommen,2003-10-01,Tenali,Telangana,Teacher,PENDING,LOW,2026-05-22 13:44:06.490534
CUST00757,Shaurya Rout,1950-08-24,Bhusawal,Jharkhand,Business,VERIFIED,MEDIUM,2026-05-22 13:44:06.490552
CUST00758,Tara Saraf,1997-12-02,Hubli–Dharwad,Punjab,Teacher,PENDING,HIGH,2026-05-22 13:44:06.490570
CUST00759,Matthew Dora,1991-06-01,Davanagere,Sikkim,Engineer,VERIFIED,HIGH,2026-05-22 13:44:06.490589
CUST00760,Wriddhish Samra,1978-02-27,Amroha,Punjab,Engineer,VERIFIED,LOW,2026-05-22 13:44:06.490607
CUST00761,Radhika Khurana,1979-09-24,Kochi,Maharashtra,Lawyer,PENDING,HIGH,2026-05-22 13:44:06.490624
CUST00762,Simon Sengupta,2001-05-30,Bathinda,Haryana,Doctor,REJECTED,MEDIUM,2026-05-22 13:44:06.490643
CUST00763,Urishilla Nadkarni,1968-03-01,Sasaram,Chhattisgarh,Teacher,REJECTED,LOW,2026-05-22 13:44:06.490660
CUST00764,Ekaja Jani,1980-05-29,Bidar,Rajasthan,Government Employee,VERIFIED,LOW,2026-05-22 13:44:06.490677
CUST00765,Jackson Cherian,1987-11-15,Nangloi Jat,Bihar,Lawyer,PENDING,LOW,2026-05-22 13:44:06.490694
CUST00766,Warda Dixit,1968-03-27,Shahjahanpur,Haryana,Business,REJECTED,MEDIUM,2026-05-22 13:44:06.490712
CUST00767,Chanchal Khare,1974-04-23,Nangloi Jat,Sikkim,Doctor,REJECTED,HIGH,2026-05-22 13:44:06.490740
CUST00768,Xiti Ben,1973-01-24,Buxar,Jharkhand,Engineer,PENDING,LOW,2026-05-22 13:44:06.490760
CUST00769,Dakshesh De,1971-04-06,Rohtak,Tamil Nadu,Government Employee,PENDING,HIGH,2026-05-22 13:44:06.490779
CUST00770,Faqid Andra,1951-10-10,Lucknow,Bihar,Business,VERIFIED,LOW,2026-05-22 13:44:06.490828
CUST00771,Hardik Menon,2000-12-29,Malegaon,Tamil Nadu,Teacher,VERIFIED,LOW,2026-05-22 13:44:06.490848
CUST00772,Odika Wable,1989-06-28,Udupi,Arunachal Pradesh,Lawyer,REJECTED,MEDIUM,2026-05-22 13:44:06.490865
CUST00773,Yuvraj Dugar,1987-07-26,Ghaziabad,Uttar Pradesh,Doctor,PENDING,HIGH,2026-05-22 13:44:06.490882
CUST00774,Tarak Kibe,1986-07-10,Kolkata,Chhattisgarh,Government Employee,REJECTED,HIGH,2026-05-22 13:44:06.490900
CUST00775,Bahadurjit Gola,1992-08-10,Saharsa,Rajasthan,Government Employee,PENDING,HIGH,2026-05-22 13:44:06.490918
CUST00776,Dominic Ganguly,1985-06-02,Begusarai,Haryana,Government Employee,REJECTED,MEDIUM,2026-05-22 13:44:06.490935
CUST00777,Kritika Sengupta,1974-01-31,Ambarnath,Himachal Pradesh,Lawyer,PENDING,LOW,2026-05-22 13:44:06.490953
CUST00778,Priya Narasimhan,1982-01-23,Durgapur,Himachal Pradesh,Lawyer,VERIFIED,LOW,2026-05-22 13:44:06.490972
CUST00779,George Sheth,1963-06-27,Dhanbad,Karnataka,Lawyer,PENDING,LOW,2026-05-22 13:44:06.490988
CUST00780,Jagdish Korpal,1969-09-26,Junagadh,Uttarakhand,Engineer,PENDING,HIGH,2026-05-22 13:44:06.491005
CUST00781,Ekalinga Basu,2006-10-26,Fatehpur,Sikkim,Lawyer,VERIFIED,HIGH,2026-05-22 13:44:06.491025
CUST00782,Kamala Sawhney,2008-03-18,Ratlam,Haryana,Engineer,VERIFIED,LOW,2026-05-22 13:44:06.491043
CUST00783,Janaki Brar,2004-07-08,Amravati,Uttar Pradesh,Government Employee,REJECTED,HIGH,2026-05-22 13:44:06.491059
CUST00784,Charles Sinha,1972-09-18,Hyderabad,Punjab,Teacher,PENDING,LOW,2026-05-22 13:44:06.491078
CUST00785,Meera Ganguly,1973-03-31,Bettiah,West Bengal,Government Employee,PENDING,LOW,2026-05-22 13:44:06.491093
CUST00786,Sathvik Bhalla,1969-06-08,Danapur,Jharkhand,Lawyer,REJECTED,MEDIUM,2026-05-22 13:44:06.491109
CUST00787,Kashish Datta,1983-12-02,Guwahati,Assam,Engineer,PENDING,LOW,2026-05-22 13:44:06.491125
CUST00788,Rayaan Bassi,1996-03-05,Ujjain,Odisha,Lawyer,PENDING,LOW,2026-05-22 13:44:06.491141
CUST00789,Yasti Garde,1996-08-13,Kishanganj,Goa,Business,REJECTED,HIGH,2026-05-22 13:44:06.491157
CUST00790,Champak Vora,1973-10-23,Kochi,Jharkhand,Government Employee,PENDING,HIGH,2026-05-22 13:44:06.491174
CUST00791,Harrison Chawla,1966-09-17,Pimpri-Chinchwad,Meghalaya,Teacher,REJECTED,HIGH,2026-05-22 13:44:06.491190
CUST00792,Harinakshi Setty,1968-02-17,Mirzapur,Rajasthan,Government Employee,PENDING,LOW,2026-05-22 13:44:06.491210
CUST00793,Zaitra Basu,1987-11-20,Aurangabad,Himachal Pradesh,Teacher,REJECTED,MEDIUM,2026-05-22 13:44:06.491226
CUST00794,Bina Badal,1967-04-14,Rohtak,Kerala,Lawyer,VERIFIED,HIGH,2026-05-22 13:44:06.491242
CUST00795,Ojas Pillai,1974-01-09,Kulti,Sikkim,Doctor,REJECTED,MEDIUM,2026-05-22 13:44:06.491259
CUST00796,Hritik Kalla,1983-02-16,Tadipatri,Tripura,Business,VERIFIED,HIGH,2026-05-22 13:44:06.491277
CUST00797,Vasatika Bahri,1968-12-24,Dehri,Sikkim,Doctor,REJECTED,MEDIUM,2026-05-22 13:44:06.491293
CUST00798,Kritika Trivedi,1985-12-16,Vijayanagaram,Sikkim,Government Employee,REJECTED,LOW,2026-05-22 13:44:06.491309
CUST00799,Ira Iyengar,1954-12-28,Karnal,Kerala,Business,PENDING,MEDIUM,2026-05-22 13:44:06.491326
CUST00800,Frederick Dave,1989-06-25,Deoghar,Rajasthan,Government Employee,REJECTED,LOW,2026-05-22 13:44:06.491342
CUST00801,Ganga Devi,2002-11-11,Sambalpur,Madhya Pradesh,Teacher,VERIFIED,HIGH,2026-05-22 13:44:06.491358
CUST00802,Yochana Bhatnagar,1964-09-05,Tadepalligudem,Tripura,Lawyer,REJECTED,MEDIUM,2026-05-22 13:44:06.491375
CUST00803,Wyatt Bhatt,1983-12-22,Bathinda,West Bengal,Government Employee,PENDING,LOW,2026-05-22 13:44:06.491391
CUST00804,Krishna Bobal,1958-01-06,Vasai-Virar,Telangana,Lawyer,PENDING,LOW,2026-05-22 13:44:06.491407
CUST00805,Jagrati Roy,1986-12-13,Mau,Mizoram,Business,VERIFIED,MEDIUM,2026-05-22 13:44:06.491424
CUST00806,Aarnav Kamdar,2001-07-09,Panchkula,Manipur,Engineer,VERIFIED,HIGH,2026-05-22 13:44:06.491440
CUST00807,Udarsh Ray,1989-04-15,Hubli–Dharwad,Rajasthan,Doctor,PENDING,HIGH,2026-05-22 13:44:06.491458
CUST00808,Omkaar Kale,1967-01-19,Gandhidham,Maharashtra,Business,PENDING,LOW,2026-05-22 13:44:06.491474
CUST00809,Hemang Manda,1963-08-09,Ozhukarai,Tamil Nadu,Doctor,PENDING,LOW,2026-05-22 13:44:06.491491
CUST00810,Ganga Mody,1979-01-18,Madurai,Telangana,Teacher,PENDING,MEDIUM,2026-05-22 13:44:06.491508
CUST00811,Krishna Misra,1970-03-23,Ambattur,Nagaland,Engineer,PENDING,MEDIUM,2026-05-22 13:44:06.491527
CUST00812,Jagvi Doctor,1981-04-29,Alappuzha,Rajasthan,Lawyer,PENDING,LOW,2026-05-22 13:44:06.491542
CUST00813,Devansh Jaggi,1979-02-11,Ujjain,Maharashtra,Business,VERIFIED,LOW,2026-05-22 13:44:06.491556
CUST00814,Yashawini Subramaniam,2002-07-14,Tiruchirappalli,Arunachal Pradesh,Teacher,REJECTED,MEDIUM,2026-05-22 13:44:06.491572
CUST00815,Hamsini Balakrishnan,1984-12-02,Eluru,Bihar,Government Employee,REJECTED,LOW,2026-05-22 13:44:06.491587
CUST00816,Sanaya Rout,1973-05-26,Asansol,Sikkim,Business,VERIFIED,HIGH,2026-05-22 13:44:06.491604
CUST00817,Yatin Wagle,1982-11-20,Kota,Haryana,Lawyer,PENDING,HIGH,2026-05-22 13:44:06.491618
CUST00818,Balendra Merchant,1971-07-27,Ramgarh,Punjab,Engineer,VERIFIED,LOW,2026-05-22 13:44:06.491632
CUST00819,Vidhi Rai,1965-01-23,Buxar,Madhya Pradesh,Doctor,PENDING,MEDIUM,2026-05-22 13:44:06.491647
CUST00820,Shivani Batta,1954-05-28,Tiruppur,Sikkim,Doctor,VERIFIED,MEDIUM,2026-05-22 13:44:06.491662
CUST00821,Eesha Pingle,2004-07-08,Nadiad,West Bengal,Teacher,VERIFIED,MEDIUM,2026-05-22 13:44:06.491677
CUST00822,Banjeet Kohli,1971-10-19,Ambarnath,Chhattisgarh,Government Employee,REJECTED,MEDIUM,2026-05-22 13:44:06.491691
